timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,parking_method,pre_dispatching_method,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time,dynamic_arrivals,arrival_lambda,mean_interarrival_theoretical,mean_interarrival_realised,last_arrival_sim_time,mean_flow_time,p95_flow_time,max_flow_time,mean_transport_wait,jobs_censored,deadlock_detected,deadlock_sim_time
2026-08-27 12:39:11,med_agv06_single,SPT_SMPT,42,31000.62,310,15,2004,6,4008,-0.2621,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7834.0,11753.85,22433.33,23300.00,11263.35,0,0,-1.0
2026-08-27 12:55:19,med_agv06_single,SPT_SMPT,43,30700.00,310,15,2004,6,4008,-0.2488,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,12124.19,22233.34,23466.67,11637.31,0,0,-1.0
2026-08-27 13:11:25,med_agv06_single,SPT_SMPT,44,30966.67,310,15,2018,6,4036,-0.2440,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,12380.11,22700.00,23600.00,11884.41,0,0,-1.0
2026-08-27 13:26:51,med_agv06_multiple,SPT_SMPT,42,30233.34,310,15,2004,6,4008,-0.2584,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,11491.18,21633.34,22433.34,11010.43,0,0,-1.0
2026-08-27 13:42:24,med_agv06_multiple,SPT_SMPT,43,30166.66,310,15,2004,6,4008,-0.2462,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,11775.59,21700.00,22933.33,11293.23,0,0,-1.0
2026-08-27 13:57:53,med_agv06_multiple,SPT_SMPT,44,30000.00,310,15,2018,6,4036,-0.2392,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,11936.24,21800.00,22766.67,11443.23,0,0,-1.0
2026-08-27 14:12:26,med_agv07_single,SPT_SMPT,42,28000.00,310,15,2004,7,4008,-0.2475,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,10434.62,19666.66,20300.00,9937.42,0,0,-1.0
2026-08-27 14:27:00,med_agv07_single,SPT_SMPT,43,27866.66,310,15,2004,7,4008,-0.2347,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,10749.68,19533.33,20633.33,10262.90,0,0,-1.0
2026-08-27 14:41:45,med_agv07_single,SPT_SMPT,44,28099.98,310,15,2018,7,4036,-0.2298,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,10980.75,19933.33,20799.98,10474.09,0,0,-1.0
2026-08-27 14:56:07,med_agv07_multiple,SPT_SMPT,42,27400.00,310,15,2004,7,4008,-0.2443,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,10105.81,18766.69,19600.00,9606.78,0,0,-1.0
2026-08-27 15:10:39,med_agv07_multiple,SPT_SMPT,43,27566.66,310,15,2004,7,4008,-0.2332,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,10523.76,19366.66,20333.31,10031.94,0,0,-1.0
2026-08-27 15:25:20,med_agv07_multiple,SPT_SMPT,44,27800.00,310,15,2018,7,4036,-0.2283,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,10804.62,19600.00,20500.00,10294.19,0,0,-1.0
2026-08-27 15:38:38,med_agv09_single,SPT_SMPT,42,25066.66,310,15,2004,9,4008,-0.2328,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,8918.71,16633.34,17366.66,8410.54,0,0,-1.0
2026-08-27 15:51:53,med_agv09_single,SPT_SMPT,43,24800.00,310,15,2004,9,4008,-0.2194,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,9379.78,16866.66,17566.69,8878.49,0,0,-1.0
2026-08-27 16:05:21,med_agv09_single,SPT_SMPT,44,25166.69,310,15,2018,9,4036,-0.2152,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,9571.94,17333.31,17866.69,9051.61,0,0,-1.0
2026-08-27 16:18:50,med_agv09_multiple,SPT_SMPT,42,24933.34,310,15,2004,9,4008,-0.2322,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,8821.29,16400.00,17233.31,8301.83,0,0,-1.0
2026-08-27 16:32:15,med_agv09_multiple,SPT_SMPT,43,24333.34,310,15,2004,9,4008,-0.2171,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,9104.41,16533.31,17100.00,8605.59,0,0,-1.0
2026-08-27 16:45:55,med_agv09_multiple,SPT_SMPT,44,24733.34,310,15,2018,9,4036,-0.2131,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,9398.93,16833.31,17433.34,8880.54,0,0,-1.0
2026-08-27 16:55:29,med_agv10_single,SPT_SMPT,42,18400.00,310,15,2004,10,2426,-0.1788,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,26.1,7833.3,5068.46,8566.69,9100.00,4559.88,143,1,18400.0
2026-08-27 17:08:41,med_agv10_single,SPT_SMPT,43,24566.69,310,15,2004,10,4017,-0.2177,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.4,9246.57,16533.31,17333.31,8735.49,0,0,-1.0
2026-08-27 17:19:02,med_agv10_single,SPT_SMPT,44,20833.38,310,15,2018,10,2708,-0.1714,100.0000,single,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.6,7366.7,6649.83,11533.31,12266.69,6143.52,120,1,20833.4
2026-08-27 17:21:59,med_agv10_multiple,SPT_SMPT,42,7033.31,115,15,746,10,570,-0.1109,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,105,0.04400,22.7,31.1,3266.7,1819.05,2600.00,2633.31,1248.80,87,1,7033.3
2026-08-27 18:09:32,med_agv10_multiple,SPT_SMPT,43,100033.31,310,15,2004,10,5358,-0.5947,100.0000,multiple,fixed,arr,0.00,0.0,0.0,0.000,0.000,0,0.0,300,0.04400,22.7,24.1,7233.3,0.00,0.00,0.00,0.00,310,0,-1.0
