timestamp,rule,seed,makespan,jobs,machines,total_ops,decisions,total_reward,timescale
2026-04-12 13:56:52,SRT_SMPT,42,1514.72,10,10,150,300,-0.0994,100.0000
2026-04-12 13:57:05,LRT_MMUR,42,1322.36,10,10,150,300,-0.0866,100.0000
2026-04-12 13:57:18,SDT_SRWT,42,1322.99,10,10,150,300,-0.0866,100.0000
2026-04-12 13:57:29,SPT_SMPT,42,1110.20,20,5,100,200,-0.1082,100.0000
2026-04-12 13:57:40,SPT_SRWT,42,1101.99,20,5,100,200,-0.1069,100.0000
2026-04-12 13:57:51,LPT_MMUR,42,1086.70,20,5,100,200,-0.1058,100.0000
2026-04-12 13:58:03,LPT_SMPT,42,1120.22,20,5,100,200,-0.1092,100.0000
2026-04-12 13:58:14,SRT_SRWT,42,1084.11,20,5,100,200,-0.1064,100.0000
2026-04-12 13:58:25,SRT_SMPT,42,1114.26,20,5,100,200,-0.1086,100.0000
2026-04-12 13:58:36,LRT_MMUR,42,1110.65,20,5,100,200,-0.1083,100.0000
2026-04-12 13:58:47,SDT_SRWT,42,1088.13,20,5,100,200,-0.1055,100.0000
2026-04-12 13:59:09,SPT_SMPT,42,2175.17,20,10,225,450,-0.0956,100.0000
2026-04-12 13:59:31,SPT_SRWT,42,2167.66,20,10,225,450,-0.0947,100.0000
2026-04-12 13:59:52,LPT_MMUR,42,2071.84,20,10,225,450,-0.0903,100.0000
2026-04-12 14:00:13,LPT_SMPT,42,2175.42,20,10,225,450,-0.0956,100.0000
2026-04-12 14:00:35,SRT_SRWT,42,2132.11,20,10,225,450,-0.0930,100.0000
2026-04-12 14:00:57,SRT_SMPT,42,2177.00,20,10,225,450,-0.0957,100.0000
2026-04-12 14:01:18,LRT_MMUR,42,2082.06,20,10,225,450,-0.0908,100.0000
2026-04-12 14:01:39,SDT_SRWT,42,2126.15,20,10,225,450,-0.0927,100.0000
2026-04-12 14:02:04,SPT_SMPT,42,2439.24,20,10,240,480,-0.0997,100.0000
2026-04-12 14:02:28,SPT_SRWT,42,2424.63,20,10,240,480,-0.0993,100.0000
2026-04-12 14:02:52,LPT_MMUR,42,2445.94,20,10,240,480,-0.1003,100.0000
2026-04-12 14:03:17,LPT_SMPT,42,2457.30,20,10,240,480,-0.1014,100.0000
2026-04-12 14:03:41,SRT_SRWT,42,2425.56,20,10,240,480,-0.0994,100.0000
2026-04-12 14:04:05,SRT_SMPT,42,2391.85,20,10,240,480,-0.0987,100.0000
2026-04-12 14:04:29,LRT_MMUR,42,2370.91,20,10,240,480,-0.0974,100.0000
2026-04-12 14:04:54,SDT_SRWT,42,2425.09,20,10,240,480,-0.0994,100.0000
2026-04-12 14:05:23,SPT_SMPT,42,2881.98,20,15,240,480,-0.1189,100.0000
2026-04-12 14:05:48,SPT_SRWT,42,2500.42,20,15,240,480,-0.1030,100.0000
2026-04-12 14:06:13,LPT_MMUR,42,2513.96,20,15,240,480,-0.1036,100.0000
2026-04-12 14:06:41,LPT_SMPT,42,2803.74,20,15,240,480,-0.1161,100.0000
2026-04-12 14:07:05,SRT_SRWT,42,2420.40,20,15,240,480,-0.0996,100.0000
2026-04-12 14:07:34,SRT_SMPT,42,2883.56,20,15,240,480,-0.1190,100.0000
2026-04-12 14:08:00,LRT_MMUR,42,2518.16,20,15,240,480,-0.1038,100.0000
2026-04-12 14:08:25,SDT_SRWT,42,2502.15,20,15,240,480,-0.1031,100.0000
2026-04-12 14:08:44,SPT_SMPT,42,1926.25,30,5,179,358,-0.1052,100.0000
2026-04-12 14:09:03,SPT_SRWT,42,1929.63,30,5,179,358,-0.1056,100.0000
2026-04-12 14:09:22,LPT_MMUR,42,1868.94,30,5,179,358,-0.1020,100.0000
2026-04-12 14:09:41,LPT_SMPT,42,1882.40,30,5,179,358,-0.1027,100.0000
2026-04-12 14:10:00,SRT_SRWT,42,1903.91,30,5,179,358,-0.1039,100.0000
2026-04-12 14:10:19,SRT_SMPT,42,1876.32,30,5,179,358,-0.1024,100.0000
2026-04-12 14:10:38,LRT_MMUR,42,1895.48,30,5,179,358,-0.1034,100.0000
2026-04-12 14:10:57,SDT_SRWT,42,1890.52,30,5,179,358,-0.1032,100.0000
2026-04-12 14:11:19,SPT_SMPT,42,2191.65,30,10,193,386,-0.1123,100.0000
2026-04-12 14:11:40,SPT_SRWT,42,2107.17,30,10,193,386,-0.1080,100.0000
2026-04-12 14:12:01,LPT_MMUR,42,2086.25,30,10,193,386,-0.1072,100.0000
2026-04-12 14:12:23,LPT_SMPT,42,2104.89,30,10,193,386,-0.1079,100.0000
2026-04-12 14:12:44,SRT_SRWT,42,2106.95,30,10,193,386,-0.1080,100.0000
2026-04-12 14:13:05,SRT_SMPT,42,2098.20,30,10,193,386,-0.1079,100.0000
2026-04-12 14:13:26,LRT_MMUR,42,2131.16,30,10,193,386,-0.1089,100.0000
2026-04-12 14:13:47,SDT_SRWT,42,2106.42,30,10,193,386,-0.1080,100.0000
2026-04-12 14:14:12,SPT_SMPT,42,2474.44,30,10,231,462,-0.1051,100.0000
2026-04-12 14:14:36,SPT_SRWT,42,2388.72,30,10,231,462,-0.1024,100.0000
2026-04-12 14:15:00,LPT_MMUR,42,2329.14,30,10,231,462,-0.0989,100.0000
2026-04-12 14:15:24,LPT_SMPT,42,2405.89,30,10,231,462,-0.1031,100.0000
2026-04-12 14:15:48,SRT_SRWT,42,2459.34,30,10,231,462,-0.1054,100.0000
2026-04-12 14:16:13,SRT_SMPT,42,2402.78,30,10,231,462,-0.1032,100.0000
2026-04-12 14:16:36,LRT_MMUR,42,2362.88,30,10,231,462,-0.1012,100.0000
2026-04-12 14:17:01,SDT_SRWT,42,2459.69,30,10,231,462,-0.1054,100.0000
2026-04-12 14:17:33,SPT_SMPT,42,3179.91,30,15,277,554,-0.1137,100.0000
2026-04-12 14:18:01,SPT_SRWT,42,2802.13,30,15,277,554,-0.1001,100.0000
2026-04-12 14:18:30,LPT_MMUR,42,2878.95,30,15,277,554,-0.1029,100.0000
2026-04-12 14:19:02,LPT_SMPT,42,3238.64,30,15,277,554,-0.1159,100.0000
2026-04-12 14:19:32,SRT_SRWT,42,2954.66,30,15,277,554,-0.1057,100.0000
2026-04-12 14:20:05,SRT_SMPT,42,3238.33,30,15,277,554,-0.1159,100.0000
2026-04-12 14:20:33,LRT_MMUR,42,2874.72,30,15,277,554,-0.1028,100.0000
2026-04-12 14:21:02,SDT_SRWT,42,2898.14,30,15,277,554,-0.1036,100.0000
2026-04-12 14:21:39,SPT_SMPT,42,3678.02,30,15,284,568,-0.1285,100.0000
2026-04-12 14:22:10,SPT_SRWT,42,3037.22,30,15,284,568,-0.1054,100.0000
2026-04-12 14:22:39,LPT_MMUR,42,2898.38,30,15,284,568,-0.1005,100.0000
2026-04-12 14:23:15,LPT_SMPT,42,3640.09,30,15,284,568,-0.1272,100.0000
2026-04-12 14:23:45,SRT_SRWT,42,2941.94,30,15,284,568,-0.1020,100.0000
2026-04-12 14:24:22,SRT_SMPT,42,3684.86,30,15,284,568,-0.1288,100.0000
2026-04-12 14:24:52,LRT_MMUR,42,2951.73,30,15,284,568,-0.1029,100.0000
2026-04-12 14:25:21,SDT_SRWT,42,2952.17,30,15,284,568,-0.1030,100.0000
