timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,0,62.34,0.30,0,4,0.566,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup,-1.44,-17.92,-0.32,-17.73
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,1,85.66,0.96,2,4,0.051,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup,10.13,14.00,11.16,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,2,133.34,0.28,2,3,0.073,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup,-2.61,-17.44,-1.77,-17.80
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,3,141.44,0.08,5,6,1.253,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup,10.20,14.00,11.20,13.23
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,4,145.52,0.86,4,5,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff,10.06,14.00,11.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,5,158.30,2.68,1,3,0.057,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff,10.20,14.00,11.17,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,6,164.86,1.06,1,2,0.024,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToPickup,11.11,14.00,10.18,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,7,169.74,3.72,2,6,0.046,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff,11.16,14.00,10.20,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,8,177.08,1.24,5,6,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff,10.13,14.00,11.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,9,182.16,11.84,0,5,0.009,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking,10.12,14.00,11.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,10,197.68,3.22,0,4,0.014,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff,11.10,14.00,10.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,11,204.74,3.12,3,4,0.047,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff,10.20,14.00,11.16,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,12,211.70,3.70,1,3,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff,10.13,14.00,11.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,13,219.08,1.22,1,2,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff,11.11,14.00,10.13,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,14,224.00,3.16,2,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff,11.11,14.00,10.13,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,15,230.86,3.82,5,6,0.026,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff,10.18,14.00,11.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,16,238.50,0.96,4,5,0.044,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup,10.20,14.00,11.16,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,17,243.34,3.74,3,4,0.004,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff,10.13,14.00,11.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,18,250.78,1.16,2,3,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking,10.13,14.00,11.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,19,255.86,3.78,2,6,0.004,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking,11.11,14.00,10.13,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,20,263.38,0.98,5,6,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup,10.13,14.00,11.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,21,268.16,0.96,1,5,0.020,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff,10.11,14.00,11.11,14.00
2026-09-20 14:21:07,mfsweep_shard0,SPT_SRWT,42,7,22,272.96,3.04,1,4,0.050,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToPrePickup,11.16,14.00,10.20,14.00
