timestamp,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale
2026-04-17 16:57:35,SRT_SMPT,42,11524.12,30,15,158,2,316,-0.7209,100.0
2026-04-17 17:01:55,SRT_SMPT,43,11000.0,30,15,155,2,310,-0.6989,100.0
2026-04-17 17:06:31,SRT_SMPT,44,11166.67,30,15,157,2,314,-0.6985,100.0
2026-04-17 17:11:15,SRT_SMPT,42,11266.67,30,15,158,5,316,-0.7046,100.0
2026-04-17 17:15:54,SRT_SMPT,43,11133.34,30,15,155,5,310,-0.7075,100.0
2026-04-17 17:20:45,SRT_SMPT,44,11533.33,30,15,157,5,314,-0.7176,100.0
2026-04-17 17:25:42,SRT_SMPT,42,11700.0,30,15,158,8,316,-0.7321,100.0
2026-04-17 17:30:22,SRT_SMPT,43,10966.66,30,15,155,8,310,-0.6989,100.0
2026-04-17 17:35:17,SRT_SMPT,44,11533.34,30,15,157,8,314,-0.7176,100.0
2026-04-17 17:40:21,SRT_SMPT,42,11700.01,30,15,158,12,316,-0.7321,100.0
2026-04-17 17:45:06,SRT_SMPT,43,10966.67,30,15,155,12,310,-0.6989,100.0
2026-04-17 17:50:02,SRT_SMPT,44,11333.34,30,15,157,12,314,-0.7049,100.0
2026-04-17 17:55:08,SRT_SMPT,42,11700.0,30,15,158,15,316,-0.7321,100.0
2026-04-17 17:59:58,SRT_SMPT,43,10966.66,30,15,155,15,310,-0.6989,100.0
2026-04-17 18:04:56,SRT_SMPT,44,11333.33,30,15,157,15,314,-0.7049,100.0
2026-04-17 18:09:58,SRT_SMPT,42,11266.66,30,15,158,20,316,-0.7046,100.0
2026-04-17 18:14:51,SRT_SMPT,43,10966.66,30,15,155,20,310,-0.6989,100.0
2026-04-17 18:19:56,SRT_SMPT,44,11333.33,30,15,157,20,314,-0.7049,100.0
2026-04-17 18:26:54,SRT_SMPT,42,16533.34,30,5,162,10,324,-1.0062,100.0
2026-04-17 18:34:10,SRT_SMPT,43,17233.34,30,5,159,10,318,-1.0608,100.0
2026-04-17 18:40:50,SRT_SMPT,44,15766.67,30,5,166,10,332,-0.9398,100.0
2026-04-17 18:45:56,SRT_SMPT,42,11800.02,30,10,159,10,318,-0.7191,100.0
