timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b,a_x,a_z,b_x,b_z
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,0,62.44,0.34,0,4,0.588,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup,-1.11,-18.05,0.01,-17.84
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,1,89.00,0.30,1,5,0.014,BotSpine_Seg0,BotSpine_Seg1,ReturningToParking,MovingToPickup,-10.58,-14.21,-9.65,-14.54
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,2,99.46,0.30,4,6,0.054,BotSpine_Seg0,BotSpine_Seg0,ReturningToParking,MovingToPrePickup,-10.78,-14.13,-9.80,-14.44
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,3,119.46,1.18,0,6,0.046,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup,10.20,14.00,11.16,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,4,120.38,0.28,3,4,0.307,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup,-4.42,-16.71,-3.48,-16.74
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,5,125.08,0.36,0,1,0.620,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff,11.11,14.00,10.05,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,6,130.10,2.84,1,5,0.058,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking,11.17,14.00,10.20,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,7,132.98,0.30,2,3,0.010,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup,-1.50,-17.89,-0.59,-18.26
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,8,138.22,1.76,4,5,0.019,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,ReturningToParking,10.11,14.00,11.11,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,9,143.66,3.18,4,6,0.051,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff,11.16,14.00,10.20,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,10,150.68,1.04,0,6,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff,10.13,14.00,11.11,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,11,155.54,0.94,2,5,0.165,BotSpine_Seg0,BotSpine_Seg0,MovingToPickup,ReturningToParking,-10.26,-14.56,-11.10,-14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,12,155.58,3.70,0,3,0.013,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff,11.11,14.00,10.12,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,13,172.10,1.14,2,4,0.024,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff,10.18,14.00,11.11,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,14,176.98,3.98,2,6,0.046,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,ReturningToParking,11.16,14.00,10.20,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,15,184.76,3.92,5,6,0.013,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking,10.12,14.00,11.11,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,16,194.34,1.90,4,5,0.057,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff,10.20,14.00,11.17,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,17,202.02,1.16,2,4,0.000,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking,10.13,14.00,11.11,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,18,207.68,2.42,0,2,0.009,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff,10.12,14.00,11.11,14.00
2026-09-20 14:21:27,mfsweep_shard0,LRT_MMUR,42,7,19,213.92,3.14,0,6,0.009,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff,11.10,14.00,10.13,14.00
