timestamp,instance,rule,seed,makespan,sim_time,decision_index,decision_type,subject_id,chosen_id,candidate_count,is_degenerate,candidate_ids,candidate_stat_a,candidate_stat_b,candidate_stat_c,job_candidate_count,is_job_selection_degenerate,job_candidate_ids
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,0.0,1,Routing,0,0,3,0,0|5|10,15|15|15,0|0|0,0|0|0,1,1,0
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,26.3,2,Routing,1,5,2,0,0|5,15|15,15|0,0|0,1,1,1
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,31.6,3,Dispatch,0,0,1,1,0,15,74.6,0,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,46.6,4,Routing,0,2,3,0,2|7|12,59.6|59.6|59.6,0|0|0,0|0|0,1,1,0
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,52.6,5,Routing,2,0,3,0,0|5|10,15|15|15,0|15|0,0.2856599|0|0,1,1,2
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,58.0,6,Dispatch,5,1,1,1,1,15,54.33,26.28,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,73.0,7,Routing,1,7,3,0,2|7|12,39.33|39.33|39.33,59.6|0|0,0|0|0,1,1,1
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,78.9,8,Routing,3,5,3,0,0|5|10,15|15|15,15|0|0,0.1904641|0.1904641|0,1,1,3
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,87.9,9,Dispatch,0,2,1,1,2,15,62.58,52.55,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,96.1,10,Dispatch,12,0,1,1,0,59.5999984741211,59.6,0,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,103.0,11,Routing,2,12,2,0,7|12,47.58|47.58,39.33|0,0|0.06643356,1,1,2
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,105.1,12,Routing,4,0,3,0,0|5|10,15|15|15,0|15|0,0.2857143|0.1428571|0,1,1,4
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,108.5,13,Dispatch,5,3,1,1,3,15,60.87,78.83,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,123.6,14,Routing,3,7,2,0,7|12,45.87|45.87,39.33|47.58,0|0.2220783,1,1,3
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,126.5,15,Dispatch,7,1,1,1,1,39.3300018310547,39.33,26.28,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,131.4,16,Routing,5,5,3,0,0|5|10,15|15|15,15|0|0,0.2285801|0.2285801|0,1,1,5
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,137.1,17,Dispatch,0,4,1,1,4,15,77.8,105.11,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,145.7,18,Routing,5,0,2,0,0|10,15|15,0|0,0.2655778|0,1,1,5
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,150.7,19,Routing,0,7,1,1,7,59.6,45.87,0.1609607,2,0,0|2
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,150.7,20,Routing,2,7,1,1,7,47.58,105.47,0.161072,1,1,2
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,152.1,21,Routing,4,7,1,1,7,62.8,153.05,0.168464,1,1,4
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,157.7,22,Routing,6,10,2,0,0|10,15|15,15|0,0.2857324|0,1,1,6
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,165.8,23,Dispatch,7,3,1,1,3,45.8699989318848,45.87,78.83,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,165.9,24,Dispatch,0,5,1,1,5,15,75.83,131.39,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,180.9,25,Routing,5,2,2,0,2|7,60.83|60.83,0|169.98,0|0.301017,1,1,5
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,184.0,26,Routing,7,0,2,0,0|10,15|15,0|15,0.3265572|0,1,1,7
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,201.0,27,Dispatch,10,6,1,1,6,15,82.94,157.66,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,210.3,28,Routing,8,10,2,0,0|10,15|15,15|0,0.2857414|0.0497582,1,1,8
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,211.7,29,Dispatch,7,2,3,0,0|2|4,59.5999984741211|47.5800018310547|62.7999992370605,59.6|47.58|62.8,0|52.55|105.11,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,216.0,30,Routing,6,2,2,0,2|7,67.94|67.94,60.83|122.4,0|0.4145913,1,1,6
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,222.2,31,Dispatch,0,7,1,1,7,15,56.37,183.94,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,222.5,32,Dispatch,2,5,1,1,5,60.8300018310547,60.83,131.39,0,0,
2026-09-20 19:21:14,mfsweep_shard0,SPT_SRWT,42,4143.28,236.5,33,Routing,9,0,3,0,0|5|10,15|15|15,0|0|15,0.3147882|0.1747528|0.07072229,1,1,9
