timestamp,instance,rule,seed,makespan,jobs,machines,total_ops,agvCount,decisions,total_reward,timescale,stochastic_tag,weibull_k,weibull_lambda,mean_ttf_theoretical,repair_log_mu,repair_log_sigma,episode_failures,total_repair_time
2026-05-21 16:19:17,brandimarte_mk01_low,LRT_MMUR,42,7456.83,10,6,55,3,221,-1.3376,100.0,mf,1.5,567.6,512.3,-0.58,0.4,85,55.3
2026-05-21 16:22:29,brandimarte_mk01_low,LRT_MMUR,43,7566.67,10,6,55,3,221,-1.3576,100.0,mf,1.5,567.6,512.3,-0.58,0.4,84,55.9
2026-05-21 16:26:23,brandimarte_mk01_low,LRT_MMUR,44,9133.33,10,6,55,3,269,-1.6424,100.0,mf,1.5,567.6,512.3,-0.58,0.4,101,63.2
2026-05-21 16:30:01,brandimarte_mk02_low,LRT_MMUR,42,8500.0,10,6,58,3,239,-1.4483,100.0,mf,1.5,565.6,510.6,-0.637,0.4,95,55.3
2026-05-21 16:34:11,brandimarte_mk02_low,LRT_MMUR,43,9733.33,10,6,58,3,280,-1.6609,100.0,mf,1.5,565.6,510.6,-0.637,0.4,109,63.3
2026-05-21 16:38:53,brandimarte_mk02_low,LRT_MMUR,44,11033.34,10,6,58,3,318,-1.8851,100.0,mf,1.5,565.6,510.6,-0.637,0.4,125,74.2
2026-05-21 16:52:05,brandimarte_mk03_low,LRT_MMUR,42,37866.67,15,8,150,3,1121,-2.5156,100.0,mf,1.5,624.5,563.7,0.371,0.4,508,806.2
2026-05-21 17:04:01,brandimarte_mk03_low,LRT_MMUR,43,36300.0,15,8,150,3,1077,-2.4133,100.0,mf,1.5,624.5,563.7,0.371,0.4,484,761.1
2026-05-21 17:14:10,brandimarte_mk03_low,LRT_MMUR,44,30966.67,15,8,150,3,916,-2.0578,100.0,mf,1.5,624.5,563.7,0.371,0.4,407,626.9
2026-05-21 17:20:43,brandimarte_mk04_low,LRT_MMUR,42,20133.33,15,8,90,3,592,-2.2259,100.0,mf,1.5,576.5,520.4,-0.358,0.4,285,230.8
2026-05-21 17:26:06,brandimarte_mk04_low,LRT_MMUR,43,16700.0,15,8,90,3,486,-1.8407,100.0,mf,1.5,576.5,520.4,-0.358,0.4,244,179.0
2026-05-21 17:33:55,brandimarte_mk04_low,LRT_MMUR,44,24500.0,15,8,90,3,721,-2.7074,100.0,mf,1.5,576.5,520.4,-0.358,0.4,355,256.4
2026-05-21 17:41:17,brandimarte_mk05_low,LRT_MMUR,42,23166.66,15,4,106,2,667,-2.1761,100.0,mf,1.5,591.4,533.8,-0.071,0.4,154,165.1
2026-05-21 17:49:21,brandimarte_mk05_low,LRT_MMUR,43,24966.66,15,4,106,2,731,-2.3459,100.0,mf,1.5,591.4,533.8,-0.071,0.4,177,179.1
2026-05-21 17:56:32,brandimarte_mk05_low,LRT_MMUR,44,22266.66,15,4,106,2,652,-2.0912,100.0,mf,1.5,591.4,533.8,-0.071,0.4,156,153.8
2026-05-21 18:04:59,brandimarte_mk06_low,LRT_MMUR,42,26166.66,10,10,150,3,780,-1.7378,100.0,mf,1.5,575.9,519.8,-0.372,0.4,465,364.9
2026-05-21 18:13:44,brandimarte_mk06_low,LRT_MMUR,43,27266.66,10,10,150,3,804,-1.8089,100.0,mf,1.5,575.9,519.8,-0.372,0.4,473,347.6
2026-05-21 18:20:52,brandimarte_mk06_low,LRT_MMUR,44,22200.0,10,10,150,3,656,-1.4733,100.0,mf,1.5,575.9,519.8,-0.372,0.4,398,302.7
2026-05-21 18:29:01,brandimarte_mk07_low,LRT_MMUR,42,24833.34,20,5,100,2,707,-2.4733,100.0,mf,1.5,620.7,560.3,0.329,0.4,199,307.8
2026-05-21 18:38:22,brandimarte_mk07_low,LRT_MMUR,43,28166.69,20,5,100,2,791,-2.8067,100.0,mf,1.5,620.7,560.3,0.329,0.4,232,335.9
2026-05-21 18:49:25,brandimarte_mk07_low,LRT_MMUR,44,33200.0,20,5,100,2,932,-3.31,100.0,mf,1.5,620.7,560.3,0.329,0.4,278,406.7
2026-05-21 19:07:06,brandimarte_mk08_low,LRT_MMUR,42,53100.0,20,10,225,3,1543,-2.3556,100.0,mf,1.5,638.4,576.3,0.511,0.4,849,1571.6
2026-05-21 19:25:14,brandimarte_mk08_low,LRT_MMUR,43,54966.69,20,10,225,3,1610,-2.437,100.0,mf,1.5,638.4,576.3,0.511,0.4,869,1561.3
2026-05-21 19:42:04,brandimarte_mk08_low,LRT_MMUR,44,51000.0,20,10,225,3,1489,-2.2607,100.0,mf,1.5,638.4,576.3,0.511,0.4,814,1490.1
2026-05-21 20:00:05,brandimarte_mk09_low,LRT_MMUR,42,54466.69,20,10,240,3,1616,-2.2653,100.0,mf,1.5,632.7,571.1,0.456,0.4,899,1555.3
2026-05-21 20:19:41,brandimarte_mk09_low,LRT_MMUR,43,58233.38,20,10,240,3,1731,-2.4222,100.0,mf,1.5,632.7,571.1,0.456,0.4,924,1571.9
2026-05-21 20:42:34,brandimarte_mk09_low,LRT_MMUR,44,56400.0,20,10,240,3,1671,-2.3458,100.0,mf,1.5,632.7,571.1,0.456,0.4,900,1519.7
2026-05-21 21:29:19,brandimarte_mk10_low,LRT_MMUR,42,103600.0,20,15,240,5,3100,-4.3125,100.0,mf,1.5,629.5,568.2,0.423,0.4,2518,4153.9
2026-05-21 22:21:29,brandimarte_mk10_low,LRT_MMUR,43,115400.0,20,15,240,5,3456,-4.8042,100.0,mf,1.5,629.5,568.2,0.423,0.4,2785,4606.1
2026-05-21 23:03:10,brandimarte_mk10_low,LRT_MMUR,44,92099.94,20,15,240,5,2756,-3.8333,100.0,mf,1.5,629.5,568.2,0.423,0.4,2238,3697.4
2026-05-21 23:28:56,brandimarte_mk11_low,LRT_MMUR,42,58733.38,30,5,179,2,1728,-3.2756,100.0,mf,1.5,693.5,626.0,0.927,0.4,423,1188.6
2026-05-21 23:55:47,brandimarte_mk11_low,LRT_MMUR,43,60933.38,30,5,179,2,1801,-3.3985,100.0,mf,1.5,693.5,626.0,0.927,0.4,448,1239.8
2026-05-22 00:22:12,brandimarte_mk11_low,LRT_MMUR,44,60100.0,30,5,179,2,1777,-3.352,100.0,mf,1.5,693.5,626.0,0.927,0.4,464,1227.5
2026-05-22 00:43:35,brandimarte_mk12_low,LRT_MMUR,42,60466.75,30,10,193,3,1810,-3.1278,100.0,mf,1.5,689.9,622.8,0.905,0.4,899,2484.4
2026-05-22 01:03:17,brandimarte_mk12_low,LRT_MMUR,43,58666.75,30,10,193,3,1754,-3.0345,100.0,mf,1.5,689.9,622.8,0.905,0.4,871,2303.3
2026-05-22 01:23:10,brandimarte_mk12_low,LRT_MMUR,44,59266.75,30,10,193,3,1761,-3.0656,100.0,mf,1.5,689.9,622.8,0.905,0.4,897,2401.4
2026-05-22 02:27:22,brandimarte_mk13_low,LRT_MMUR,42,192233.25,30,10,231,3,5696,-8.3175,100.0,mf,1.5,707.8,638.9,1.012,0.4,2875,8603.4
2026-05-22 03:04:20,brandimarte_mk13_low,LRT_MMUR,43,110400.0,30,10,231,3,3224,-4.7749,100.0,mf,1.5,707.8,638.9,1.012,0.4,1574,4675.9
2026-05-22 03:47:46,brandimarte_mk13_low,LRT_MMUR,44,129900.0,30,10,231,3,3815,-5.619,100.0,mf,1.5,707.8,638.9,1.012,0.4,1874,5664.3
2026-05-22 04:23:56,brandimarte_mk14_low,LRT_MMUR,42,109100.13,30,15,277,5,3177,-3.935,100.0,mf,1.5,708.6,639.6,1.016,0.4,2375,7163.5
2026-05-22 04:53:13,brandimarte_mk14_low,LRT_MMUR,43,92900.0,30,15,277,5,2710,-3.3502,100.0,mf,1.5,708.6,639.6,1.016,0.4,2040,6117.3
2026-05-22 05:20:24,brandimarte_mk14_low,LRT_MMUR,44,89566.75,30,15,277,5,2614,-3.2298,100.0,mf,1.5,708.6,639.6,1.016,0.4,2009,5972.5
2026-05-22 05:47:36,brandimarte_mk15_low,LRT_MMUR,42,92766.75,30,15,284,5,2751,-3.2617,100.0,mf,1.5,699.1,631.1,0.961,0.4,2071,5884.3
2026-05-22 06:16:07,brandimarte_mk15_low,LRT_MMUR,43,102766.75,30,15,284,5,3024,-3.615,100.0,mf,1.5,699.1,631.1,0.961,0.4,2242,6425.6
2026-05-22 06:43:48,brandimarte_mk15_low,LRT_MMUR,44,99700.0,30,15,284,5,2970,-3.507,100.0,mf,1.5,699.1,631.1,0.961,0.4,2219,6276.0
2026-05-21 16:19:19,brandimarte_mk01_low,SDT_SRWT,42,7555.93,10,6,55,3,221,-1.3556,100.0,mf,1.5,567.6,512.3,-0.58,0.4,86,56.0
2026-05-21 16:22:14,brandimarte_mk01_low,SDT_SRWT,43,6900.0,10,6,55,3,201,-1.2364,100.0,mf,1.5,567.6,512.3,-0.58,0.4,74,48.6
2026-05-21 16:25:48,brandimarte_mk01_low,SDT_SRWT,44,8300.0,10,6,55,3,240,-1.4909,100.0,mf,1.5,567.6,512.3,-0.58,0.4,91,56.3
2026-05-21 16:29:00,brandimarte_mk02_low,SDT_SRWT,42,7466.67,10,6,58,3,214,-1.2701,100.0,mf,1.5,565.6,510.6,-0.637,0.4,84,49.2
2026-05-21 16:32:24,brandimarte_mk02_low,SDT_SRWT,43,7900.0,10,6,58,3,230,-1.3448,100.0,mf,1.5,565.6,510.6,-0.637,0.4,91,53.0
2026-05-21 16:35:38,brandimarte_mk02_low,SDT_SRWT,44,7533.33,10,6,58,3,219,-1.2816,100.0,mf,1.5,565.6,510.6,-0.637,0.4,80,47.2
2026-05-21 16:46:54,brandimarte_mk03_low,SDT_SRWT,42,29766.67,15,8,150,3,878,-1.9778,100.0,mf,1.5,624.5,563.7,0.371,0.4,396,621.7
2026-05-21 16:57:46,brandimarte_mk03_low,SDT_SRWT,43,32966.66,15,8,150,3,974,-2.1911,100.0,mf,1.5,624.5,563.7,0.371,0.4,440,693.4
2026-05-21 17:08:25,brandimarte_mk03_low,SDT_SRWT,44,32400.0,15,8,150,3,960,-2.1533,100.0,mf,1.5,624.5,563.7,0.371,0.4,428,660.5
2026-05-21 17:13:53,brandimarte_mk04_low,SDT_SRWT,42,16700.0,15,8,90,3,492,-1.8444,100.0,mf,1.5,576.5,520.4,-0.358,0.4,234,190.5
2026-05-21 17:18:25,brandimarte_mk04_low,SDT_SRWT,43,13933.33,15,8,90,3,409,-1.537,100.0,mf,1.5,576.5,520.4,-0.358,0.4,203,148.9
2026-05-21 17:23:46,brandimarte_mk04_low,SDT_SRWT,44,16500.0,15,8,90,3,487,-1.8222,100.0,mf,1.5,576.5,520.4,-0.358,0.4,230,166.1
2026-05-21 17:29:13,brandimarte_mk05_low,SDT_SRWT,42,17266.67,15,4,106,2,506,-1.6195,100.0,mf,1.5,591.4,533.8,-0.071,0.4,118,127.0
2026-05-21 17:35:26,brandimarte_mk05_low,SDT_SRWT,43,19600.0,15,4,106,2,576,-1.8396,100.0,mf,1.5,591.4,533.8,-0.071,0.4,139,142.4
2026-05-21 17:41:27,brandimarte_mk05_low,SDT_SRWT,44,18933.33,15,4,106,2,550,-1.7767,100.0,mf,1.5,591.4,533.8,-0.071,0.4,135,133.8
2026-05-21 17:48:40,brandimarte_mk06_low,SDT_SRWT,42,22266.67,10,10,150,3,663,-1.4778,100.0,mf,1.5,575.9,519.8,-0.372,0.4,402,315.1
2026-05-21 17:55:19,brandimarte_mk06_low,SDT_SRWT,43,20566.66,10,10,150,3,611,-1.3644,100.0,mf,1.5,575.9,519.8,-0.372,0.4,361,261.6
2026-05-21 18:02:41,brandimarte_mk06_low,SDT_SRWT,44,22833.31,10,10,150,3,659,-1.5156,100.0,mf,1.5,575.9,519.8,-0.372,0.4,408,310.1
2026-05-21 18:02:42,brandimarte_mk06_low,SDT_SRWT,44,22833.31,10,10,150,3,659,-1.5156,100.0,mf,1.5,575.9,519.8,-0.372,0.4,408,310.1
2026-05-21 18:09:05,brandimarte_mk07_low,SDT_SRWT,42,19633.34,20,5,100,2,579,-1.9533,100.0,mf,1.5,620.7,560.3,0.329,0.4,156,240.6
2026-05-21 18:17:00,brandimarte_mk07_low,SDT_SRWT,43,24400.0,20,5,100,2,711,-2.43,100.0,mf,1.5,620.7,560.3,0.329,0.4,203,294.9
2026-05-21 18:25:34,brandimarte_mk07_low,SDT_SRWT,44,26200.0,20,5,100,2,773,-2.61,100.0,mf,1.5,620.7,560.3,0.329,0.4,222,320.2
2026-05-21 18:40:16,brandimarte_mk08_low,SDT_SRWT,42,44400.0,20,10,225,3,1298,-1.9689,100.0,mf,1.5,638.4,576.3,0.511,0.4,712,1315.2
2026-05-21 18:55:04,brandimarte_mk08_low,SDT_SRWT,43,44366.66,20,10,225,3,1301,-1.9674,100.0,mf,1.5,638.4,576.3,0.511,0.4,715,1285.9
2026-05-21 19:08:09,brandimarte_mk08_low,SDT_SRWT,44,39433.34,20,10,225,3,1148,-1.7481,100.0,mf,1.5,638.4,576.3,0.511,0.4,637,1155.8
2026-05-21 19:23:36,brandimarte_mk09_low,SDT_SRWT,42,46966.69,20,10,240,3,1394,-1.9514,100.0,mf,1.5,632.7,571.1,0.456,0.4,786,1364.7
2026-05-21 19:39:06,brandimarte_mk09_low,SDT_SRWT,43,47066.69,20,10,240,3,1395,-1.9569,100.0,mf,1.5,632.7,571.1,0.456,0.4,759,1299.1
2026-05-21 19:55:19,brandimarte_mk09_low,SDT_SRWT,44,49166.69,20,10,240,3,1454,-2.0444,100.0,mf,1.5,632.7,571.1,0.456,0.4,782,1326.0
2026-05-21 20:32:19,brandimarte_mk10_low,SDT_SRWT,42,106133.38,20,15,240,5,3178,-4.4181,100.0,mf,1.5,629.5,568.2,0.423,0.4,2577,4254.5
2026-05-21 21:07:19,brandimarte_mk10_low,SDT_SRWT,43,76966.69,20,15,240,5,2299,-3.2028,100.0,mf,1.5,629.5,568.2,0.423,0.4,1838,3040.4
2026-05-21 21:50:46,brandimarte_mk10_low,SDT_SRWT,44,95800.0,20,15,240,5,2859,-3.9875,100.0,mf,1.5,629.5,568.2,0.423,0.4,2317,3831.6
2026-05-21 22:11:06,brandimarte_mk11_low,SDT_SRWT,42,46566.63,30,5,179,2,1374,-2.5959,100.0,mf,1.5,693.5,626.0,0.927,0.4,338,954.4
2026-05-21 22:34:39,brandimarte_mk11_low,SDT_SRWT,43,53700.0,30,5,179,2,1581,-2.9944,100.0,mf,1.5,693.5,626.0,0.927,0.4,404,1109.7
2026-05-21 22:59:18,brandimarte_mk11_low,SDT_SRWT,44,56566.63,30,5,179,2,1663,-3.1546,100.0,mf,1.5,693.5,626.0,0.927,0.4,433,1134.9
