timestamp,instance,rule,seed,agv_count,event_id,start_time,duration,agv_a,agv_b,min_centre_distance,zone_a,zone_b,state_a,state_b
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,0,62.34,0.30,0,4,0.566,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPrePickup
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,1,85.66,0.96,2,4,0.051,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,2,133.34,0.28,2,3,0.073,Parking_Alcove,Parking_Alcove,ReturningToParking,MovingToPickup
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,3,141.44,0.08,5,6,1.253,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToPickup
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,4,145.52,0.86,4,5,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,5,158.30,2.68,1,3,0.057,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,6,164.86,1.06,1,2,0.024,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToPickup
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,7,169.74,3.72,2,6,0.046,TopSpine_Seg4,TopSpine_Seg4,MovingToPickup,MovingToDropoff
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,8,177.08,1.24,5,6,0.000,TopSpine_Seg4,TopSpine_Seg4,ReturningToParking,MovingToDropoff
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,9,182.16,11.84,0,5,0.009,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,ReturningToParking
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,10,197.68,3.22,0,4,0.014,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
2026-09-20 11:36:32,mfsweep_shard0,SPT_SRWT,42,7,11,204.74,3.12,3,4,0.047,TopSpine_Seg4,TopSpine_Seg4,MovingToDropoff,MovingToDropoff
